Root,ChordType,Index,String1,String2,String3,String4,String5,String6,NumStrings,Inversion
E,sus4,707,0.0,0.0,2.0,4.0,5.0,5.0,6,0
E,sus4,708,0.0,0.0,2.0,9.0,0.0,5.0,6,0
E,sus4,709,0.0,0.0,2.0,4.0,5.0,7.0,6,0
E,sus4,710,0.0,0.0,2.0,9.0,0.0,7.0,6,0
E,sus4,711,0.0,2.0,2.0,2.0,5.0,5.0,6,0
E,sus4,712,0.0,7.0,7.0,4.0,5.0,5.0,6,0
E,sus4,713,0.0,7.0,7.0,9.0,0.0,5.0,6,0
E,sus4,714,0.0,7.0,9.0,2.0,5.0,5.0,6,0
E,sus4,715,0.0,2.0,2.0,2.0,0.0,0.0,6,0
E,sus4,716,0.0,2.0,2.0,2.0,5.0,7.0,6,0
E,sus4,717,0.0,7.0,7.0,4.0,5.0,7.0,6,0
E,sus4,718,0.0,7.0,7.0,9.0,0.0,7.0,6,0
E,sus4,719,0.0,7.0,9.0,2.0,5.0,7.0,6,0
E,sus4,720,0.0,2.0,2.0,4.0,5.0,5.0,6,0
E,sus4,721,0.0,2.0,2.0,9.0,0.0,5.0,6,0
E,sus4,722,0.0,0.0,2.0,2.0,0.0,5.0,6,0
E,sus4,723,0.0,0.0,2.0,2.0,0.0,7.0,6,0
E,sus4,724,0.0,2.0,2.0,2.0,0.0,5.0,6,0
E,sus4,725,0.0,2.0,2.0,2.0,0.0,7.0,6,0
E,sus4,726,0.0,0.0,7.0,4.0,5.0,5.0,6,0
E,sus4,727,0.0,0.0,7.0,9.0,0.0,5.0,6,0
E,sus4,728,0.0,0.0,9.0,2.0,5.0,5.0,6,0
E,sus4,729,0.0,0.0,7.0,4.0,5.0,7.0,6,0
E,sus4,730,0.0,0.0,7.0,9.0,0.0,7.0,6,0
E,sus4,731,0.0,0.0,9.0,2.0,5.0,7.0,6,0
E,sus4,732,0.0,2.0,7.0,4.0,5.0,5.0,6,0
E,sus4,733,0.0,2.0,7.0,9.0,0.0,5.0,6,0
E,sus4,734,0.0,2.0,9.0,2.0,5.0,5.0,6,0
E,sus4,735,0.0,2.0,7.0,4.0,5.0,7.0,6,0
E,sus4,736,0.0,2.0,7.0,9.0,0.0,7.0,6,0
E,sus4,737,0.0,2.0,9.0,2.0,5.0,7.0,6,0
E,aug,575,0.0,3.0,2.0,1.0,5.0,4.0,6,0
E,aug,576,0.0,3.0,2.0,1.0,9.0,0.0,6,0
E,aug,577,0.0,7.0,6.0,5.0,5.0,4.0,6,0
E,aug,578,0.0,7.0,6.0,5.0,9.0,0.0,6,0
E,aug,579,0.0,7.0,6.0,9.0,1.0,4.0,6,0
E,aug,580,0.0,7.0,6.0,9.0,9.0,8.0,6,0
E,aug,581,0.0,3.0,2.0,1.0,1.0,0.0,6,0
E,aug,582,0.0,3.0,2.0,1.0,5.0,8.0,6,0
E,aug,583,0.0,7.0,6.0,5.0,5.0,8.0,6,0
E,aug,584,0.0,7.0,6.0,9.0,1.0,8.0,6,0
E,aug,585,0.0,3.0,2.0,5.0,5.0,4.0,6,0
E,aug,586,0.0,3.0,2.0,5.0,9.0,0.0,6,0
E,aug,587,0.0,3.0,2.0,9.0,1.0,4.0,6,0
E,aug,588,0.0,3.0,2.0,9.0,9.0,8.0,6,0
E,aug,589,0.0,3.0,2.0,1.0,1.0,4.0,6,0
E,aug,590,0.0,3.0,2.0,1.0,9.0,8.0,6,0
E,aug,591,0.0,7.0,6.0,5.0,9.0,8.0,6,0
E,aug,592,0.0,3.0,2.0,1.0,1.0,8.0,6,0
E,aug,593,0.0,3.0,2.0,5.0,9.0,8.0,6,0
E,aug,594,0.0,3.0,6.0,5.0,5.0,4.0,6,0
E,aug,595,0.0,3.0,6.0,5.0,9.0,0.0,6,0
E,aug,596,0.0,3.0,6.0,9.0,1.0,4.0,6,0
E,aug,597,0.0,3.0,6.0,9.0,9.0,8.0,6,0
E,aug,598,0.0,3.0,6.0,5.0,5.0,8.0,6,0
E,aug,599,0.0,3.0,6.0,9.0,1.0,8.0,6,0
E,aug,600,0.0,3.0,6.0,5.0,9.0,8.0,6,0
E,dim,574,0.0,1.0,2.0,0.0,5.0,3.0,6,0
E,dim,575,0.0,1.0,2.0,0.0,8.0,0.0,6,0
E,dim,576,0.0,7.0,5.0,3.0,5.0,3.0,6,0
E,dim,577,0.0,7.0,5.0,3.0,8.0,0.0,6,0
E,dim,578,0.0,7.0,8.0,0.0,5.0,3.0,6,0
E,dim,579,0.0,7.0,8.0,0.0,8.0,0.0,6,0
E,dim,580,0.0,7.0,5.0,9.0,8.0,6.0,6,0
E,dim,581,0.0,1.0,2.0,0.0,5.0,6.0,6,0
E,dim,582,0.0,7.0,5.0,3.0,5.0,6.0,6,0
E,dim,583,0.0,7.0,8.0,0.0,5.0,6.0,6,0
E,dim,584,0.0,1.0,2.0,3.0,5.0,3.0,6,0
E,dim,585,0.0,1.0,2.0,3.0,8.0,0.0,6,0
E,dim,586,0.0,1.0,2.0,9.0,8.0,6.0,6,0
E,dim,587,0.0,7.0,8.0,9.0,8.0,6.0,6,0
E,dim,588,0.0,1.0,2.0,0.0,8.0,6.0,6,0
E,dim,589,0.0,7.0,5.0,3.0,8.0,6.0,6,0
E,dim,590,0.0,7.0,8.0,0.0,8.0,6.0,6,0
E,dim,591,0.0,1.0,2.0,3.0,8.0,6.0,6,0
E,dim,592,0.0,1.0,5.0,3.0,5.0,3.0,6,0
E,dim,593,0.0,1.0,5.0,3.0,8.0,0.0,6,0
E,dim,594,0.0,1.0,8.0,0.0,5.0,3.0,6,0
E,dim,595,0.0,1.0,8.0,0.0,8.0,0.0,6,0
E,dim,596,0.0,1.0,5.0,9.0,8.0,6.0,6,0
E,dim,597,0.0,1.0,5.0,3.0,5.0,6.0,6,0
E,dim,598,0.0,1.0,8.0,0.0,5.0,6.0,6,0
E,dim,599,0.0,1.0,8.0,9.0,8.0,6.0,6,0
E,dim,600,0.0,1.0,5.0,3.0,8.0,6.0,6,0
E,dim,601,0.0,1.0,8.0,0.0,8.0,6.0,6,0
E,dim7,783,0.0,1.0,2.0,0.0,2.0,0.0,6,0
E,dim7,784,0.0,1.0,2.0,0.0,5.0,9.0,6,0
E,dim7,785,0.0,7.0,5.0,3.0,2.0,0.0,6,0
E,dim7,786,0.0,7.0,8.0,0.0,2.0,0.0,6,0
E,dim7,787,0.0,7.0,5.0,3.0,5.0,9.0,6,0
E,dim7,788,0.0,7.0,8.0,0.0,5.0,9.0,6,0
E,dim7,789,0.0,4.0,2.0,0.0,5.0,6.0,6,0
E,dim7,790,0.0,7.0,5.0,6.0,5.0,6.0,6,0
E,dim7,791,0.0,7.0,5.0,9.0,2.0,6.0,6,0
E,dim7,792,0.0,1.0,2.0,6.0,5.0,3.0,6,0
E,dim7,793,0.0,1.0,2.0,6.0,8.0,0.0,6,0
E,dim7,794,0.0,1.0,2.0,9.0,2.0,3.0,6,0
E,dim7,795,0.0,1.0,2.0,9.0,8.0,9.0,6,0
E,dim7,796,0.0,4.0,2.0,3.0,5.0,3.0,6,0
E,dim7,797,0.0,4.0,2.0,3.0,8.0,0.0,6,0
E,dim7,798,0.0,7.0,8.0,6.0,5.0,3.0,6,0
E,dim7,799,0.0,7.0,8.0,6.0,8.0,0.0,6,0
E,dim7,800,0.0,7.0,8.0,9.0,2.0,3.0,6,0
E,dim7,801,0.0,7.0,8.0,9.0,8.0,9.0,6,0
E,dim7,802,0.0,4.0,2.0,9.0,8.0,6.0,6,0
E,dim7,803,0.0,1.0,2.0,0.0,2.0,3.0,6,0
E,dim7,804,0.0,1.0,2.0,0.0,8.0,9.0,6,0
E,dim7,805,0.0,7.0,5.0,3.0,2.0,3.0,6,0
E,dim7,806,0.0,7.0,8.0,0.0,2.0,3.0,6,0
E,dim7,807,0.0,7.0,5.0,3.0,8.0,9.0,6,0
E,dim7,808,0.0,7.0,8.0,0.0,8.0,9.0,6,0
E,dim7,809,0.0,4.0,2.0,0.0,8.0,6.0,6,0
E,dim7,810,0.0,7.0,5.0,6.0,8.0,6.0,6,0
E,dim7,811,0.0,1.0,2.0,0.0,2.0,6.0,6,0
E,dim7,812,0.0,1.0,2.0,0.0,2.0,9.0,6,0
E,dim7,813,0.0,7.0,5.0,3.0,2.0,6.0,6,0
E,dim7,814,0.0,7.0,8.0,0.0,2.0,6.0,6,0
E,dim7,815,0.0,7.0,5.0,3.0,2.0,9.0,6,0
E,dim7,816,0.0,7.0,8.0,0.0,2.0,9.0,6,0
E,dim7,817,0.0,4.0,2.0,0.0,2.0,6.0,6,0
E,dim7,818,0.0,1.0,2.0,3.0,2.0,3.0,6,0
E,dim7,819,0.0,1.0,2.0,3.0,8.0,9.0,6,0
E,dim7,820,0.0,1.0,2.0,6.0,8.0,6.0,6,0
E,dim7,821,0.0,1.0,2.0,6.0,8.0,9.0,6,0
E,dim7,822,0.0,4.0,2.0,3.0,8.0,6.0,6,0
E,dim7,823,0.0,7.0,8.0,6.0,8.0,6.0,6,0
E,dim7,824,0.0,4.0,2.0,3.0,2.0,3.0,6,0
E,dim7,825,0.0,4.0,2.0,3.0,8.0,9.0,6,0
E,dim7,826,0.0,7.0,8.0,6.0,8.0,9.0,6,0
E,dim7,827,0.0,4.0,2.0,6.0,8.0,6.0,6,0
E,dim7,828,0.0,1.0,5.0,6.0,5.0,3.0,6,0
E,dim7,829,0.0,1.0,5.0,6.0,8.0,0.0,6,0
E,dim7,830,0.0,1.0,5.0,9.0,2.0,3.0,6,0
E,dim7,831,0.0,1.0,5.0,9.0,8.0,9.0,6,0
E,dim7,832,0.0,4.0,5.0,3.0,5.0,3.0,6,0
E,dim7,833,0.0,4.0,5.0,3.0,8.0,0.0,6,0
E,dim7,834,0.0,4.0,8.0,0.0,5.0,3.0,6,0
E,dim7,835,0.0,4.0,8.0,0.0,8.0,0.0,6,0
E,dim7,836,0.0,4.0,5.0,9.0,8.0,6.0,6,0
E,dim7,837,0.0,1.0,5.0,3.0,2.0,0.0,6,0
E,dim7,838,0.0,1.0,8.0,0.0,2.0,0.0,6,0
E,dim7,839,0.0,1.0,5.0,3.0,5.0,9.0,6,0
E,dim7,840,0.0,1.0,8.0,0.0,5.0,9.0,6,0
E,dim7,841,0.0,1.0,5.0,6.0,5.0,6.0,6,0
E,dim7,842,0.0,1.0,5.0,9.0,2.0,6.0,6,0
E,dim7,843,0.0,1.0,5.0,6.0,5.0,9.0,6,0
E,dim7,844,0.0,1.0,5.0,9.0,2.0,9.0,6,0
E,dim7,845,0.0,4.0,5.0,3.0,5.0,6.0,6,0
E,dim7,846,0.0,4.0,8.0,0.0,5.0,6.0,6,0
E,dim7,847,0.0,4.0,5.0,3.0,2.0,0.0,6,0
E,dim7,848,0.0,4.0,8.0,0.0,2.0,0.0,6,0
E,dim7,849,0.0,4.0,5.0,3.0,5.0,9.0,6,0
E,dim7,850,0.0,4.0,8.0,0.0,5.0,9.0,6,0
E,dim7,851,0.0,4.0,5.0,6.0,5.0,6.0,6,0
E,dim7,852,0.0,4.0,5.0,9.0,2.0,6.0,6,0
E,dim7,853,0.0,1.0,8.0,6.0,5.0,3.0,6,0
E,dim7,854,0.0,1.0,8.0,6.0,8.0,0.0,6,0
E,dim7,855,0.0,1.0,8.0,9.0,2.0,3.0,6,0
E,dim7,856,0.0,1.0,8.0,9.0,8.0,9.0,6,0
E,dim7,857,0.0,4.0,8.0,9.0,8.0,6.0,6,0
E,dim7,858,0.0,4.0,8.0,6.0,5.0,3.0,6,0
E,dim7,859,0.0,4.0,8.0,6.0,8.0,0.0,6,0
E,dim7,860,0.0,4.0,8.0,9.0,2.0,3.0,6,0
E,dim7,861,0.0,4.0,8.0,9.0,8.0,9.0,6,0
E,dim7,862,0.0,1.0,5.0,3.0,2.0,3.0,6,0
E,dim7,863,0.0,1.0,8.0,0.0,2.0,3.0,6,0
E,dim7,864,0.0,1.0,5.0,3.0,8.0,9.0,6,0
E,dim7,865,0.0,1.0,8.0,0.0,8.0,9.0,6,0
E,dim7,866,0.0,1.0,5.0,6.0,8.0,6.0,6,0
E,dim7,867,0.0,1.0,5.0,6.0,8.0,9.0,6,0
E,dim7,868,0.0,4.0,5.0,3.0,8.0,6.0,6,0
E,dim7,869,0.0,4.0,8.0,0.0,8.0,6.0,6,0
E,dim7,870,0.0,4.0,5.0,3.0,2.0,3.0,6,0
E,dim7,871,0.0,4.0,8.0,0.0,2.0,3.0,6,0
E,dim7,872,0.0,4.0,5.0,3.0,8.0,9.0,6,0
E,dim7,873,0.0,4.0,8.0,0.0,8.0,9.0,6,0
E,dim7,874,0.0,4.0,5.0,6.0,8.0,6.0,6,0
E,dim7,875,0.0,1.0,5.0,3.0,2.0,6.0,6,0
E,dim7,876,0.0,1.0,8.0,0.0,2.0,6.0,6,0
E,dim7,877,0.0,1.0,5.0,3.0,2.0,9.0,6,0
E,dim7,878,0.0,1.0,8.0,0.0,2.0,9.0,6,0
E,dim7,879,0.0,4.0,5.0,3.0,2.0,6.0,6,0
E,dim7,880,0.0,4.0,8.0,0.0,2.0,6.0,6,0
E,dim7,881,0.0,4.0,5.0,3.0,2.0,9.0,6,0
E,dim7,882,0.0,4.0,8.0,0.0,2.0,9.0,6,0
E,dim7,883,0.0,1.0,8.0,6.0,8.0,6.0,6,0
E,dim7,884,0.0,1.0,8.0,6.0,8.0,9.0,6,0
E,dim7,885,0.0,4.0,8.0,6.0,8.0,6.0,6,0
E,dim7,886,0.0,4.0,8.0,6.0,8.0,9.0,6,0
E,M6,946,0.0,2.0,2.0,1.0,2.0,0.0,6,0
E,M6,947,0.0,2.0,2.0,1.0,5.0,9.0,6,0
E,M6,948,0.0,4.0,2.0,1.0,0.0,0.0,6,0
E,M6,949,0.0,7.0,6.0,4.0,2.0,0.0,6,0
E,M6,950,0.0,7.0,6.0,6.0,0.0,0.0,6,0
E,M6,951,0.0,7.0,9.0,1.0,2.0,0.0,6,0
E,M6,952,0.0,7.0,6.0,4.0,5.0,9.0,6,0
E,M6,953,0.0,7.0,6.0,9.0,0.0,9.0,6,0
E,M6,954,0.0,7.0,9.0,1.0,5.0,9.0,6,0
E,M6,955,0.0,4.0,2.0,1.0,5.0,7.0,6,0
E,M6,956,0.0,7.0,6.0,6.0,5.0,7.0,6,0
E,M6,957,0.0,7.0,6.0,9.0,2.0,7.0,6,0
E,M6,958,0.0,2.0,2.0,6.0,5.0,4.0,6,0
E,M6,959,0.0,2.0,2.0,6.0,9.0,0.0,6,0
E,M6,960,0.0,2.0,2.0,9.0,2.0,4.0,6,0
E,M6,961,0.0,2.0,2.0,9.0,9.0,9.0,6,0
E,M6,962,0.0,4.0,2.0,4.0,5.0,4.0,6,0
E,M6,963,0.0,4.0,2.0,4.0,9.0,0.0,6,0
E,M6,964,0.0,4.0,2.0,9.0,0.0,4.0,6,0
E,M6,965,0.0,7.0,9.0,6.0,5.0,4.0,6,0
E,M6,966,0.0,7.0,9.0,6.0,9.0,0.0,6,0
E,M6,967,0.0,7.0,9.0,9.0,2.0,4.0,6,0
E,M6,968,0.0,7.0,9.0,9.0,9.0,9.0,6,0
E,M6,969,0.0,4.0,2.0,9.0,9.0,7.0,6,0
E,M6,970,0.0,2.0,2.0,1.0,2.0,4.0,6,0
E,M6,971,0.0,2.0,2.0,1.0,9.0,9.0,6,0
E,M6,972,0.0,4.0,2.0,1.0,0.0,4.0,6,0
E,M6,973,0.0,7.0,6.0,4.0,2.0,4.0,6,0
E,M6,974,0.0,7.0,6.0,6.0,0.0,4.0,6,0
E,M6,975,0.0,7.0,9.0,1.0,2.0,4.0,6,0
E,M6,976,0.0,7.0,6.0,4.0,9.0,9.0,6,0
E,M6,977,0.0,7.0,9.0,1.0,9.0,9.0,6,0
E,M6,978,0.0,4.0,2.0,1.0,9.0,7.0,6,0
E,M6,979,0.0,7.0,6.0,6.0,9.0,7.0,6,0
E,M6,980,0.0,2.0,2.0,1.0,0.0,9.0,6,0
E,M6,981,0.0,2.0,2.0,1.0,2.0,7.0,6,0
E,M6,982,0.0,2.0,2.0,1.0,2.0,9.0,6,0
E,M6,983,0.0,4.0,2.0,1.0,0.0,7.0,6,0
E,M6,984,0.0,7.0,6.0,4.0,2.0,7.0,6,0
E,M6,985,0.0,7.0,6.0,6.0,0.0,7.0,6,0
E,M6,986,0.0,7.0,9.0,1.0,2.0,7.0,6,0
E,M6,987,0.0,4.0,2.0,1.0,0.0,9.0,6,0
E,M6,988,0.0,7.0,6.0,4.0,2.0,9.0,6,0
E,M6,989,0.0,7.0,6.0,6.0,0.0,9.0,6,0
E,M6,990,0.0,7.0,9.0,1.0,2.0,9.0,6,0
E,M6,991,0.0,4.0,2.0,1.0,2.0,7.0,6,0
E,M6,992,0.0,2.0,2.0,4.0,2.0,4.0,6,0
E,M6,993,0.0,2.0,2.0,6.0,0.0,4.0,6,0
E,M6,994,0.0,2.0,2.0,4.0,9.0,9.0,6,0
E,M6,995,0.0,2.0,2.0,6.0,9.0,7.0,6,0
E,M6,996,0.0,2.0,2.0,6.0,9.0,9.0,6,0
E,M6,997,0.0,4.0,2.0,4.0,9.0,7.0,6,0
E,M6,998,0.0,7.0,9.0,6.0,9.0,7.0,6,0
E,M6,999,0.0,4.0,2.0,4.0,2.0,4.0,6,0
E,M6,1000,0.0,4.0,2.0,6.0,0.0,4.0,6,0
E,M6,1001,0.0,4.0,2.0,4.0,9.0,9.0,6,0
E,M6,1002,0.0,7.0,9.0,6.0,9.0,9.0,6,0
E,M6,1003,0.0,4.0,2.0,6.0,9.0,7.0,6,0
E,M6,1004,0.0,2.0,6.0,6.0,5.0,4.0,6,0
E,M6,1005,0.0,2.0,6.0,6.0,9.0,0.0,6,0
E,M6,1006,0.0,2.0,6.0,9.0,2.0,4.0,6,0
E,M6,1007,0.0,2.0,6.0,9.0,9.0,9.0,6,0
E,M6,1008,0.0,4.0,6.0,4.0,5.0,4.0,6,0
E,M6,1009,0.0,4.0,6.0,4.0,9.0,0.0,6,0
E,M6,1010,0.0,4.0,6.0,9.0,0.0,4.0,6,0
E,M6,1011,0.0,4.0,9.0,1.0,5.0,4.0,6,0
E,M6,1012,0.0,4.0,9.0,1.0,9.0,0.0,6,0
E,M6,1013,0.0,4.0,6.0,9.0,9.0,7.0,6,0
E,M6,1014,0.0,2.0,6.0,4.0,2.0,0.0,6,0
E,M6,1015,0.0,2.0,6.0,6.0,0.0,0.0,6,0
E,M6,1016,0.0,2.0,9.0,1.0,2.0,0.0,6,0
E,M6,1017,0.0,2.0,6.0,4.0,5.0,9.0,6,0
E,M6,1018,0.0,2.0,6.0,9.0,0.0,9.0,6,0
E,M6,1019,0.0,2.0,9.0,1.0,5.0,9.0,6,0
E,M6,1020,0.0,2.0,6.0,6.0,5.0,7.0,6,0
E,M6,1021,0.0,2.0,6.0,9.0,2.0,7.0,6,0
E,M6,1022,0.0,2.0,6.0,6.0,5.0,9.0,6,0
E,M6,1023,0.0,2.0,6.0,9.0,2.0,9.0,6,0
E,M6,1024,0.0,4.0,6.0,4.0,5.0,7.0,6,0
E,M6,1025,0.0,4.0,6.0,9.0,0.0,7.0,6,0
E,M6,1026,0.0,4.0,9.0,1.0,5.0,7.0,6,0
E,M6,1027,0.0,4.0,6.0,4.0,2.0,0.0,6,0
E,M6,1028,0.0,4.0,6.0,6.0,0.0,0.0,6,0
E,M6,1029,0.0,4.0,9.0,1.0,2.0,0.0,6,0
E,M6,1030,0.0,4.0,6.0,4.0,5.0,9.0,6,0
E,M6,1031,0.0,4.0,6.0,9.0,0.0,9.0,6,0
E,M6,1032,0.0,4.0,9.0,1.0,5.0,9.0,6,0
E,M6,1033,0.0,4.0,6.0,6.0,5.0,7.0,6,0
E,M6,1034,0.0,4.0,6.0,9.0,2.0,7.0,6,0
E,M6,1035,0.0,2.0,9.0,6.0,5.0,4.0,6,0
E,M6,1036,0.0,2.0,9.0,6.0,9.0,0.0,6,0
E,M6,1037,0.0,2.0,9.0,9.0,2.0,4.0,6,0
E,M6,1038,0.0,2.0,9.0,9.0,9.0,9.0,6,0
E,M6,1039,0.0,4.0,9.0,9.0,9.0,7.0,6,0
E,M6,1040,0.0,4.0,9.0,6.0,5.0,4.0,6,0
E,M6,1041,0.0,4.0,9.0,6.0,9.0,0.0,6,0
E,M6,1042,0.0,4.0,9.0,9.0,2.0,4.0,6,0
E,M6,1043,0.0,4.0,9.0,9.0,9.0,9.0,6,0
E,M6,1044,0.0,2.0,6.0,4.0,2.0,4.0,6,0
E,M6,1045,0.0,2.0,6.0,6.0,0.0,4.0,6,0
E,M6,1046,0.0,2.0,9.0,1.0,2.0,4.0,6,0
E,M6,1047,0.0,2.0,6.0,4.0,9.0,9.0,6,0
E,M6,1048,0.0,2.0,9.0,1.0,9.0,9.0,6,0
E,M6,1049,0.0,2.0,6.0,6.0,9.0,7.0,6,0
E,M6,1050,0.0,2.0,6.0,6.0,9.0,9.0,6,0
E,M6,1051,0.0,4.0,6.0,4.0,9.0,7.0,6,0
E,M6,1052,0.0,4.0,9.0,1.0,9.0,7.0,6,0
E,M6,1053,0.0,4.0,6.0,4.0,2.0,4.0,6,0
E,M6,1054,0.0,4.0,6.0,6.0,0.0,4.0,6,0
E,M6,1055,0.0,4.0,9.0,1.0,2.0,4.0,6,0
E,M6,1056,0.0,4.0,6.0,4.0,9.0,9.0,6,0
E,M6,1057,0.0,4.0,9.0,1.0,9.0,9.0,6,0
E,M6,1058,0.0,4.0,6.0,6.0,9.0,7.0,6,0
E,M6,1059,0.0,2.0,6.0,4.0,2.0,7.0,6,0
E,M6,1060,0.0,2.0,6.0,6.0,0.0,7.0,6,0
E,M6,1061,0.0,2.0,9.0,1.0,2.0,7.0,6,0
E,M6,1062,0.0,2.0,6.0,4.0,2.0,9.0,6,0
E,M6,1063,0.0,2.0,6.0,6.0,0.0,9.0,6,0
E,M6,1064,0.0,2.0,9.0,1.0,2.0,9.0,6,0
E,M6,1065,0.0,4.0,6.0,4.0,2.0,7.0,6,0
E,M6,1066,0.0,4.0,6.0,6.0,0.0,7.0,6,0
E,M6,1067,0.0,4.0,9.0,1.0,2.0,7.0,6,0
E,M6,1068,0.0,4.0,6.0,4.0,2.0,9.0,6,0
E,M6,1069,0.0,4.0,6.0,6.0,0.0,9.0,6,0
E,M6,1070,0.0,4.0,9.0,1.0,2.0,9.0,6,0
E,M6,1071,0.0,2.0,9.0,6.0,9.0,7.0,6,0
E,M6,1072,0.0,2.0,9.0,6.0,9.0,9.0,6,0
E,M6,1073,0.0,4.0,9.0,6.0,9.0,7.0,6,0
E,M6,1074,0.0,4.0,9.0,6.0,9.0,9.0,6,0
E,m6,946,0.0,2.0,2.0,0.0,2.0,0.0,6,0
E,m6,947,0.0,2.0,2.0,0.0,5.0,9.0,6,0
E,m6,948,0.0,4.0,2.0,0.0,0.0,0.0,6,0
E,m6,949,0.0,7.0,5.0,4.0,2.0,0.0,6,0
E,m6,950,0.0,7.0,5.0,6.0,0.0,0.0,6,0
E,m6,951,0.0,7.0,9.0,0.0,2.0,0.0,6,0
E,m6,952,0.0,7.0,5.0,4.0,5.0,9.0,6,0
E,m6,953,0.0,7.0,5.0,9.0,0.0,9.0,6,0
E,m6,954,0.0,7.0,9.0,0.0,5.0,9.0,6,0
E,m6,955,0.0,4.0,2.0,0.0,5.0,7.0,6,0
E,m6,956,0.0,7.0,5.0,6.0,5.0,7.0,6,0
E,m6,957,0.0,7.0,5.0,9.0,2.0,7.0,6,0
E,m6,958,0.0,2.0,2.0,6.0,5.0,3.0,6,0
E,m6,959,0.0,2.0,2.0,6.0,8.0,0.0,6,0
E,m6,960,0.0,2.0,2.0,9.0,2.0,3.0,6,0
E,m6,961,0.0,2.0,2.0,9.0,8.0,9.0,6,0
E,m6,962,0.0,4.0,2.0,4.0,5.0,3.0,6,0
E,m6,963,0.0,4.0,2.0,4.0,8.0,0.0,6,0
E,m6,964,0.0,4.0,2.0,9.0,0.0,3.0,6,0
E,m6,965,0.0,7.0,9.0,6.0,5.0,3.0,6,0
E,m6,966,0.0,7.0,9.0,6.0,8.0,0.0,6,0
E,m6,967,0.0,7.0,9.0,9.0,2.0,3.0,6,0
E,m6,968,0.0,7.0,9.0,9.0,8.0,9.0,6,0
E,m6,969,0.0,4.0,2.0,9.0,8.0,7.0,6,0
E,m6,970,0.0,2.0,2.0,0.0,2.0,3.0,6,0
E,m6,971,0.0,2.0,2.0,0.0,8.0,9.0,6,0
E,m6,972,0.0,4.0,2.0,0.0,0.0,3.0,6,0
E,m6,973,0.0,7.0,5.0,4.0,2.0,3.0,6,0
E,m6,974,0.0,7.0,5.0,6.0,0.0,3.0,6,0
E,m6,975,0.0,7.0,9.0,0.0,2.0,3.0,6,0
E,m6,976,0.0,7.0,5.0,4.0,8.0,9.0,6,0
E,m6,977,0.0,7.0,9.0,0.0,8.0,9.0,6,0
E,m6,978,0.0,4.0,2.0,0.0,8.0,7.0,6,0
E,m6,979,0.0,7.0,5.0,6.0,8.0,7.0,6,0
E,m6,980,0.0,2.0,2.0,0.0,0.0,9.0,6,0
E,m6,981,0.0,2.0,2.0,0.0,2.0,7.0,6,0
E,m6,982,0.0,2.0,2.0,0.0,2.0,9.0,6,0
E,m6,983,0.0,4.0,2.0,0.0,0.0,7.0,6,0
E,m6,984,0.0,7.0,5.0,4.0,2.0,7.0,6,0
E,m6,985,0.0,7.0,5.0,6.0,0.0,7.0,6,0
E,m6,986,0.0,7.0,9.0,0.0,2.0,7.0,6,0
E,m6,987,0.0,4.0,2.0,0.0,0.0,9.0,6,0
E,m6,988,0.0,7.0,5.0,4.0,2.0,9.0,6,0
E,m6,989,0.0,7.0,5.0,6.0,0.0,9.0,6,0
E,m6,990,0.0,7.0,9.0,0.0,2.0,9.0,6,0
E,m6,991,0.0,4.0,2.0,0.0,2.0,7.0,6,0
E,m6,992,0.0,2.0,2.0,4.0,2.0,3.0,6,0
E,m6,993,0.0,2.0,2.0,6.0,0.0,3.0,6,0
E,m6,994,0.0,2.0,2.0,4.0,8.0,9.0,6,0
E,m6,995,0.0,2.0,2.0,6.0,8.0,7.0,6,0
E,m6,996,0.0,2.0,2.0,6.0,8.0,9.0,6,0
E,m6,997,0.0,4.0,2.0,4.0,8.0,7.0,6,0
E,m6,998,0.0,7.0,9.0,6.0,8.0,7.0,6,0
E,m6,999,0.0,4.0,2.0,4.0,2.0,3.0,6,0
E,m6,1000,0.0,4.0,2.0,6.0,0.0,3.0,6,0
E,m6,1001,0.0,4.0,2.0,4.0,8.0,9.0,6,0
E,m6,1002,0.0,7.0,9.0,6.0,8.0,9.0,6,0
E,m6,1003,0.0,4.0,2.0,6.0,8.0,7.0,6,0
E,m6,1004,0.0,2.0,5.0,6.0,5.0,3.0,6,0
E,m6,1005,0.0,2.0,5.0,6.0,8.0,0.0,6,0
E,m6,1006,0.0,2.0,5.0,9.0,2.0,3.0,6,0
E,m6,1007,0.0,2.0,5.0,9.0,8.0,9.0,6,0
E,m6,1008,0.0,4.0,5.0,4.0,5.0,3.0,6,0
E,m6,1009,0.0,4.0,5.0,4.0,8.0,0.0,6,0
E,m6,1010,0.0,4.0,5.0,9.0,0.0,3.0,6,0
E,m6,1011,0.0,4.0,9.0,0.0,5.0,3.0,6,0
E,m6,1012,0.0,4.0,9.0,0.0,8.0,0.0,6,0
E,m6,1013,0.0,4.0,5.0,9.0,8.0,7.0,6,0
E,m6,1014,0.0,2.0,5.0,4.0,2.0,0.0,6,0
E,m6,1015,0.0,2.0,5.0,6.0,0.0,0.0,6,0
E,m6,1016,0.0,2.0,9.0,0.0,2.0,0.0,6,0
E,m6,1017,0.0,2.0,5.0,4.0,5.0,9.0,6,0
E,m6,1018,0.0,2.0,5.0,9.0,0.0,9.0,6,0
E,m6,1019,0.0,2.0,9.0,0.0,5.0,9.0,6,0
